session_id,customer_id,session_date,session_hour,device,browser,traffic_source,landing_page,pages_viewed,time_on_site_seconds,bounced,converted
S1037414,12346,2024-07-21,20,Mobile,Safari,Paid Search,/new-arrivals,2,122,False,False
S1037415,19487,2024-10-22,4,Mobile,Chrome,Organic Search,/category,1,44,True,False
S1037416,10378,2024-05-30,12,Mobile,Chrome,Paid Search,/,2,183,False,False
S1037417,14508,2024-10-24,22,Desktop,Safari,Paid Search,/sale,2,45,False,False
S1037418,,2024-07-07,10,Mobile,Edge,Organic Search,/products,2,197,False,False
S1037419,18798,2024-10-14,16,Desktop,Firefox,Paid Search,/category,1,38,True,False
S1037420,,2024-05-28,19,Desktop,Chrome,Organic Search,/new-arrivals,1,30,True,False
S1037421,11047,2024-02-28,17,Desktop,Edge,Direct,/,1,47,True,False
S1037422,15884,2024-01-06,18,Tablet,Chrome,Social,/category,1,24,True,False
S1037423,,2024-06-06,13,Desktop,Safari,Organic Search,/sale,1,104,True,False
S1037424,17658,2024-03-18,9,Mobile,Firefox,Organic Search,/sale,1,38,True,False
S1037425,17976,2024-07-20,6,Desktop,Chrome,Organic Search,/new-arrivals,1,31,True,False
S1037426,,2024-01-03,18,Mobile,Chrome,Social,/products,1,72,True,False
S1037427,,2024-01-28,14,Desktop,Firefox,Paid Search,/,1,74,True,False
S1037428,,2024-04-30,13,Desktop,Chrome,Direct,/sale,1,24,True,False
S1037429,,2024-06-16,12,Mobile,Chrome,Direct,/new-arrivals,2,119,False,False
S1037430,10762,2024-06-05,15,Mobile,Chrome,Organic Search,/new-arrivals,1,70,True,False
S1037431,,2024-08-04,23,Desktop,Edge,Email,/sale,1,108,True,False
S1037432,,2024-02-12,8,Mobile,Chrome,Social,/sale,1,112,True,False
S1037433,13686,2024-01-20,11,Desktop,Chrome,Paid Search,/new-arrivals,1,104,True,False
S1037434,,2024-03-24,13,Desktop,Chrome,Paid Search,/products,1,102,True,False
S1037435,,2024-09-17,18,Desktop,Chrome,Social,/sale,1,25,True,False
S1037436,16973,2024-09-22,17,Tablet,Safari,Organic Search,/products,1,113,True,False
S1037437,,2024-08-15,18,Tablet,Safari,Organic Search,/products,1,114,True,False
S1037438,13247,2024-07-30,9,Mobile,Chrome,Social,/products,1,36,True,False
S1037439,,2024-07-05,20,Mobile,Safari,Paid Search,/sale,1,102,True,False
S1037440,10745,2024-10-08,13,Desktop,Safari,Organic Search,/,1,99,True,False
S1037441,18668,2024-03-20,10,Mobile,Edge,Paid Search,/category,1,115,True,False
S1037442,16257,2024-04-25,16,Mobile,Chrome,Organic Search,/,1,52,True,False
S1037443,16637,2024-08-12,17,Mobile,Chrome,Direct,/,1,93,True,False
S1037444,10331,2024-03-24,12,Mobile,Chrome,Organic Search,/sale,1,31,True,False
S1037445,19957,2024-04-03,23,Mobile,Firefox,Organic Search,/category,1,39,True,False
S1037446,11840,2024-01-15,7,Mobile,Edge,Organic Search,/sale,1,98,True,False
S1037447,18279,2024-02-20,14,Mobile,Chrome,Social,/sale,1,35,True,False
S1037448,19182,2024-09-06,19,Tablet,Edge,Direct,/,1,51,True,False
S1037449,16557,2024-07-14,11,Mobile,Edge,Organic Search,/category,1,71,True,False
S1037450,12108,2024-05-12,11,Tablet,Edge,Direct,/sale,3,223,False,False
S1037451,,2024-10-04,21,Mobile,Chrome,Referral,/category,1,33,True,False
S1037452,,2024-05-15,16,Tablet,Chrome,Organic Search,/sale,1,110,True,False
S1037453,,2024-03-09,12,Desktop,Chrome,Direct,/new-arrivals,1,48,True,False
S1037454,14322,2024-04-16,9,Desktop,Chrome,Social,/,2,224,False,False
S1037455,,2024-04-12,11,Desktop,Firefox,Social,/sale,1,86,True,False
S1037456,,2024-07-13,7,Desktop,Chrome,Direct,/new-arrivals,1,24,True,False
S1037457,,2024-10-10,8,Mobile,Chrome,Organic Search,/new-arrivals,5,350,False,False
S1037458,,2024-02-04,15,Mobile,Firefox,Email,/,1,48,True,False
S1037459,,2024-01-13,9,Desktop,Chrome,Social,/products,1,90,True,False
S1037460,,2024-05-25,15,Tablet,Safari,Direct,/,1,108,True,False
S1037461,,2024-05-28,12,Desktop,Safari,Organic Search,/,1,29,True,False
S1037462,16789,2024-08-16,23,Desktop,Chrome,Organic Search,/sale,1,106,True,False
S1037463,10580,2024-10-04,4,Desktop,Firefox,Direct,/sale,1,75,True,False
S1037464,10952,2024-04-29,4,Mobile,Chrome,Direct,/,1,106,True,False
S1037465,,2024-02-16,11,Mobile,Safari,Paid Search,/,1,28,True,False
S1037466,,2024-03-04,16,Mobile,Chrome,Social,/sale,1,37,True,False
S1037467,,2024-09-30,11,Mobile,Safari,Paid Search,/category,2,229,False,False
S1037468,,2024-06-20,13,Desktop,Firefox,Referral,/category,4,196,False,False
S1037469,,2024-01-14,16,Mobile,Chrome,Organic Search,/,1,110,True,False
S1037470,,2024-08-27,9,Tablet,Chrome,Paid Search,/,1,96,True,False
S1037471,19563,2024-10-21,19,Mobile,Firefox,Paid Search,/category,1,38,True,False
S1037472,,2024-03-21,14,Mobile,Firefox,Direct,/category,1,113,True,False
S1037473,15177,2024-05-11,7,Tablet,Chrome,Social,/,3,294,False,False
S1037474,11362,2024-07-17,7,Desktop,Chrome,Organic Search,/products,1,40,True,False
S1037475,11457,2024-01-24,23,Mobile,Chrome,Social,/,1,118,True,False
S1037476,10823,2024-03-04,10,Desktop,Firefox,Organic Search,/sale,1,88,True,False
S1037477,13078,2024-08-14,9,Desktop,Chrome,Organic Search,/category,1,93,True,False
S1037478,11970,2024-04-22,0,Desktop,Chrome,Direct,/new-arrivals,1,116,True,False
S1037479,14577,2024-03-05,11,Desktop,Chrome,Direct,/sale,1,87,True,False
S1037480,10879,2024-07-03,22,Tablet,Chrome,Paid Search,/sale,1,118,True,False
S1037481,19946,2024-09-01,16,Tablet,Chrome,Social,/category,1,70,True,False
S1037482,,2024-09-10,9,Mobile,Edge,Organic Search,/,1,101,True,False
S1037483,,2024-07-18,17,Desktop,Chrome,Social,/products,1,109,True,False
S1037484,,2024-04-16,16,Tablet,Safari,Organic Search,/products,1,90,True,False
S1037485,,2024-07-02,11,Mobile,Chrome,Social,/,2,68,False,False
S1037486,16833,2024-02-16,13,Mobile,Chrome,Referral,/new-arrivals,1,99,True,False
S1037487,18502,2024-01-13,7,Mobile,Firefox,Email,/sale,2,191,False,False
S1037488,,2024-10-07,11,Desktop,Chrome,Organic Search,/category,1,88,True,False
S1037489,19697,2024-09-04,2,Mobile,Edge,Paid Search,/products,1,21,True,True
S1037490,16222,2024-03-01,9,Mobile,Safari,Referral,/products,2,105,False,False
S1037491,15991,2024-04-08,9,Desktop,Safari,Direct,/products,1,101,True,False
S1037492,12071,2024-01-12,23,Mobile,Chrome,Paid Search,/,1,117,True,False
S1037493,14175,2024-04-07,23,Desktop,Chrome,Paid Search,/,1,84,True,False
S1037494,,2024-09-28,13,Desktop,Firefox,Direct,/products,1,24,True,False
S1037495,,2024-06-14,18,Mobile,Chrome,Social,/sale,3,346,False,False
S1037496,,2024-10-25,2,Desktop,Chrome,Email,/sale,1,34,True,False
S1037497,13773,2024-05-24,10,Mobile,Edge,Organic Search,/products,1,67,True,False
S1037498,,2024-07-13,19,Tablet,Safari,Paid Search,/category,1,71,True,False
S1037499,11401,2024-02-07,7,Mobile,Safari,Organic Search,/products,1,51,True,False
S1037500,16402,2024-10-01,13,Desktop,Chrome,Organic Search,/category,1,41,True,False
S1037501,12536,2024-02-12,11,Mobile,Edge,Organic Search,/sale,1,23,True,False
S1037502,19793,2024-10-08,10,Desktop,Safari,Paid Search,/sale,2,172,False,False
S1037503,16858,2024-02-16,17,Mobile,Safari,Paid Search,/new-arrivals,1,91,True,False
S1037504,18154,2024-09-25,22,Desktop,Chrome,Direct,/,1,52,True,False
S1037505,17400,2024-06-13,8,Mobile,Chrome,Organic Search,/,2,66,False,False
S1037506,,2024-06-13,14,Desktop,Firefox,Email,/products,1,66,True,False
S1037507,,2024-02-16,23,Desktop,Chrome,Organic Search,/products,1,96,True,False
S1037508,,2024-02-02,17,Desktop,Edge,Paid Search,/,1,96,True,False
S1037509,16108,2024-08-23,11,Desktop,Firefox,Direct,/category,1,112,True,False
S1037510,15778,2024-04-08,20,Mobile,Chrome,Paid Search,/products,3,296,False,False
S1037511,,2024-03-24,19,Desktop,Edge,Paid Search,/new-arrivals,1,65,True,False
S1037512,,2024-08-28,1,Desktop,Edge,Organic Search,/category,1,41,True,False
S1037513,18313,2024-10-01,10,Desktop,Chrome,Email,/,1,70,True,False
S1037514,,2024-01-05,9,Mobile,Chrome,Social,/category,1,62,True,False
S1037515,15374,2024-02-03,8,Mobile,Chrome,Direct,/sale,3,158,False,False
S1037516,,2024-08-21,15,Mobile,Chrome,Organic Search,/,1,110,True,False
S1037517,,2024-01-14,7,Mobile,Safari,Organic Search,/category,3,340,False,False
S1037518,,2024-08-28,19,Mobile,Safari,Paid Search,/new-arrivals,2,177,False,False
S1037519,,2024-04-30,9,Desktop,Chrome,Organic Search,/new-arrivals,1,36,True,False
S1037520,15996,2024-04-03,12,Desktop,Firefox,Direct,/,1,60,True,False
S1037521,,2024-03-26,12,Desktop,Chrome,Organic Search,/category,1,45,True,False
S1037522,16755,2024-08-11,12,Desktop,Chrome,Direct,/new-arrivals,2,43,False,False
S1037523,,2024-01-30,11,Desktop,Chrome,Paid Search,/category,1,52,True,False
S1037524,10071,2024-01-27,19,Tablet,Safari,Referral,/sale,1,54,True,False
S1037525,,2024-04-07,7,Desktop,Chrome,Paid Search,/category,1,31,True,False
S1037526,18426,2024-10-22,5,Mobile,Firefox,Organic Search,/products,3,187,False,False
S1037527,,2024-10-08,15,Mobile,Chrome,Organic Search,/sale,1,70,True,False
S1037528,,2024-09-07,20,Tablet,Chrome,Direct,/,1,85,True,False
S1037529,16024,2024-05-01,13,Desktop,Safari,Organic Search,/new-arrivals,1,92,True,False
S1037530,16728,2024-10-03,3,Desktop,Chrome,Paid Search,/category,1,107,True,False
S1037531,15884,2024-01-01,11,Mobile,Safari,Direct,/sale,1,105,True,False
S1037532,,2024-02-07,9,Desktop,Chrome,Social,/products,2,234,False,False
S1037533,13158,2024-08-25,6,Mobile,Chrome,Organic Search,/category,1,21,True,False
S1037534,,2024-08-27,11,Mobile,Safari,Social,/new-arrivals,1,25,True,False
S1037535,14314,2024-07-20,17,Mobile,Firefox,Direct,/new-arrivals,2,43,False,False
S1037536,19200,2024-07-08,8,Desktop,Firefox,Direct,/category,1,94,True,False
S1037537,19057,2024-01-17,19,Mobile,Firefox,Paid Search,/new-arrivals,1,107,True,False
S1037538,16148,2024-02-02,23,Desktop,Edge,Paid Search,/products,1,42,True,False
S1037539,16379,2024-02-16,23,Desktop,Chrome,Direct,/category,1,61,True,False
S1037540,,2024-04-11,11,Mobile,Firefox,Organic Search,/new-arrivals,1,76,True,False
S1037541,,2024-07-14,16,Mobile,Safari,Paid Search,/category,1,67,True,False
S1037542,,2024-04-06,23,Desktop,Chrome,Organic Search,/new-arrivals,1,92,True,False
S1037543,15329,2024-05-03,9,Desktop,Chrome,Email,/products,1,61,True,False
S1037544,,2024-01-18,21,Desktop,Safari,Organic Search,/,1,79,True,False
S1037545,19313,2024-05-28,13,Mobile,Chrome,Paid Search,/sale,1,75,True,False
S1037546,18661,2024-10-18,6,Desktop,Chrome,Organic Search,/,1,69,True,False
S1037547,,2024-04-12,10,Desktop,Chrome,Direct,/products,1,33,True,False
S1037548,,2024-10-02,11,Mobile,Chrome,Referral,/category,1,48,True,False
S1037549,10747,2024-09-11,13,Desktop,Chrome,Social,/,1,96,True,False
S1037550,,2024-07-03,12,Desktop,Chrome,Referral,/category,3,109,False,False
S1037551,16335,2024-01-07,14,Desktop,Firefox,Direct,/sale,1,107,True,False
S1037552,,2024-04-07,18,Desktop,Chrome,Social,/category,1,56,True,False
S1037553,,2024-06-30,18,Mobile,Edge,Direct,/,1,77,True,False
S1037554,19763,2024-03-07,10,Desktop,Chrome,Direct,/new-arrivals,1,97,True,False
S1037555,15900,2024-10-14,23,Desktop,Safari,Organic Search,/products,1,89,True,False
S1037556,13185,2024-04-05,16,Mobile,Chrome,Organic Search,/products,1,51,True,False
S1037557,10883,2024-04-18,6,Mobile,Chrome,Direct,/sale,1,45,True,False
S1037558,12782,2024-09-11,18,Desktop,Chrome,Organic Search,/category,4,249,False,False
S1037559,,2024-09-24,21,Mobile,Chrome,Organic Search,/sale,3,315,False,False
S1037560,,2024-08-12,23,Desktop,Chrome,Paid Search,/new-arrivals,1,60,True,False
S1037561,10074,2024-10-25,14,Mobile,Edge,Organic Search,/products,1,58,True,False
S1037562,11245,2024-04-10,10,Mobile,Chrome,Direct,/category,1,93,True,False
S1037563,19872,2024-10-30,6,Mobile,Safari,Paid Search,/products,1,92,True,False
S1037564,13885,2024-05-17,4,Mobile,Other,Social,/sale,1,42,True,False
S1037565,11084,2024-04-04,10,Mobile,Chrome,Organic Search,/new-arrivals,1,84,True,False
S1037566,11815,2024-04-11,10,Mobile,Chrome,Referral,/category,1,43,True,False
S1037567,19957,2024-06-14,4,Mobile,Chrome,Organic Search,/,1,118,True,False
S1037568,,2024-05-05,9,Mobile,Chrome,Organic Search,/new-arrivals,5,201,False,False
S1037569,11690,2024-05-05,12,Desktop,Edge,Email,/category,2,43,False,False
S1037570,15166,2024-03-01,8,Mobile,Chrome,Paid Search,/new-arrivals,1,58,True,False
S1037571,,2024-03-21,3,Desktop,Firefox,Organic Search,/,1,43,True,False
S1037572,11907,2024-09-28,22,Mobile,Chrome,Referral,/,1,88,True,False
S1037573,14149,2024-01-22,13,Mobile,Chrome,Organic Search,/category,1,59,True,False
S1037574,15535,2024-06-30,11,Mobile,Chrome,Paid Search,/category,1,92,True,True
S1037575,,2024-04-28,20,Mobile,Chrome,Direct,/new-arrivals,1,83,True,False
S1037576,14094,2024-09-10,11,Desktop,Safari,Organic Search,/products,3,284,False,False
S1037577,19423,2024-04-27,0,Desktop,Edge,Email,/,1,30,True,False
S1037578,,2024-08-09,8,Mobile,Chrome,Paid Search,/category,1,23,True,False
S1037579,17021,2024-02-02,21,Mobile,Safari,Paid Search,/,1,64,True,False
S1037580,18023,2024-10-07,11,Desktop,Chrome,Paid Search,/products,1,81,True,False
S1037581,13154,2024-02-20,18,Mobile,Chrome,Direct,/products,1,107,True,False
S1037582,,2024-06-11,8,Desktop,Edge,Paid Search,/products,1,43,True,False
S1037583,11275,2024-10-01,12,Mobile,Chrome,Paid Search,/new-arrivals,1,52,True,False
S1037584,,2024-04-10,7,Desktop,Chrome,Email,/products,1,54,True,False
S1037585,19627,2024-02-02,7,Desktop,Chrome,Paid Search,/new-arrivals,1,26,True,False
S1037586,,2024-07-27,17,Mobile,Chrome,Organic Search,/sale,2,135,False,False
S1037587,15893,2024-07-19,19,Desktop,Chrome,Direct,/,1,65,True,False
S1037588,16140,2024-03-22,20,Desktop,Edge,Organic Search,/new-arrivals,1,73,True,False
S1037589,18697,2024-08-12,12,Desktop,Safari,Social,/,1,86,True,False
S1037590,,2024-01-17,19,Desktop,Edge,Organic Search,/products,1,45,True,False
S1037591,,2024-08-18,11,Mobile,Chrome,Paid Search,/sale,1,66,True,False
S1037592,11444,2024-08-09,20,Mobile,Safari,Organic Search,/sale,1,61,True,False
S1037593,,2024-02-21,15,Desktop,Chrome,Organic Search,/sale,4,101,False,False
S1037594,19473,2024-03-21,9,Mobile,Chrome,Paid Search,/category,1,116,True,False
S1037595,19248,2024-07-02,11,Mobile,Safari,Referral,/products,2,57,False,False
S1037596,11810,2024-03-10,12,Mobile,Safari,Social,/,2,51,False,False
S1037597,16915,2024-08-30,18,Mobile,Safari,Direct,/new-arrivals,1,72,True,False
S1037598,,2024-07-12,17,Desktop,Edge,Organic Search,/sale,2,158,False,False
S1037599,,2024-01-25,17,Mobile,Safari,Organic Search,/new-arrivals,1,78,True,False
S1037600,14872,2024-01-19,18,Mobile,Firefox,Referral,/sale,1,70,True,False
S1037601,,2024-03-28,10,Desktop,Chrome,Paid Search,/products,1,41,True,False
S1037602,,2024-01-18,11,Mobile,Chrome,Social,/sale,2,167,False,False
S1037603,,2024-06-18,9,Mobile,Chrome,Email,/new-arrivals,1,54,True,False
S1037604,19181,2024-05-31,9,Desktop,Safari,Organic Search,/,1,51,True,False
S1037605,16169,2024-10-23,19,Tablet,Chrome,Direct,/sale,1,42,True,False
S1037606,,2024-06-29,18,Mobile,Edge,Organic Search,/category,1,33,True,False
S1037607,,2024-10-10,15,Mobile,Edge,Organic Search,/category,1,48,True,False
S1037608,,2024-01-20,6,Mobile,Edge,Organic Search,/,1,77,True,False
S1037609,11995,2024-07-17,18,Mobile,Chrome,Social,/category,1,28,True,False
S1037610,,2024-04-09,12,Mobile,Chrome,Direct,/,1,80,True,False
S1037611,12079,2024-05-06,12,Desktop,Safari,Social,/category,1,115,True,False
S1037612,12585,2024-09-10,19,Tablet,Chrome,Organic Search,/,2,239,False,False
S1037613,,2024-07-15,5,Desktop,Edge,Social,/category,1,41,True,False
S1037614,11973,2024-07-06,11,Desktop,Firefox,Direct,/products,1,80,True,False
S1037615,,2024-05-25,11,Desktop,Chrome,Social,/sale,1,21,True,False
S1037616,,2024-07-09,8,Desktop,Chrome,Organic Search,/,1,108,True,False
S1037617,13146,2024-06-05,15,Desktop,Chrome,Social,/products,1,80,True,False
S1037618,,2024-08-02,6,Desktop,Edge,Organic Search,/products,1,41,True,False
S1037619,10087,2024-05-23,20,Desktop,Chrome,Paid Search,/,1,90,True,False
S1037620,,2024-03-18,7,Mobile,Safari,Organic Search,/category,1,73,True,False
S1037621,13073,2024-02-08,21,Mobile,Safari,Direct,/new-arrivals,1,105,True,False
S1037622,18850,2024-02-19,16,Desktop,Chrome,Organic Search,/new-arrivals,1,41,True,False
S1037623,10869,2024-04-02,10,Tablet,Chrome,Direct,/category,1,113,True,False
S1037624,,2024-07-06,13,Mobile,Chrome,Direct,/,1,61,True,False
S1037625,,2024-05-13,17,Mobile,Safari,Organic Search,/products,1,100,True,False
S1037626,,2024-09-11,22,Desktop,Chrome,Organic Search,/products,1,42,True,False
S1037627,,2024-04-09,15,Tablet,Safari,Referral,/,1,84,True,False
S1037628,14061,2024-06-04,15,Mobile,Firefox,Social,/new-arrivals,2,79,False,False
S1037629,18970,2024-07-20,14,Mobile,Chrome,Organic Search,/,1,33,True,False
S1037630,14651,2024-01-27,14,Mobile,Other,Social,/category,1,33,True,False
S1037631,10624,2024-09-28,20,Mobile,Chrome,Paid Search,/new-arrivals,1,28,True,False
S1037632,,2024-03-22,8,Mobile,Chrome,Organic Search,/new-arrivals,1,41,True,False
S1037633,,2024-08-26,15,Mobile,Firefox,Organic Search,/,1,35,True,False
S1037634,11201,2024-07-29,14,Mobile,Safari,Direct,/sale,1,109,True,False
S1037635,16997,2024-05-27,23,Desktop,Safari,Organic Search,/new-arrivals,1,73,True,False
S1037636,19027,2024-10-21,3,Desktop,Safari,Social,/category,1,105,True,False
S1037637,,2024-05-04,12,Mobile,Firefox,Organic Search,/products,1,56,True,False
S1037638,19019,2024-09-17,10,Desktop,Chrome,Paid Search,/category,1,52,True,False
S1037639,,2024-06-22,23,Tablet,Firefox,Direct,/,1,45,True,False
S1037640,,2024-08-09,12,Mobile,Other,Organic Search,/products,1,101,True,False
S1037641,11011,2024-02-10,11,Desktop,Chrome,Organic Search,/sale,1,109,True,False
S1037642,19223,2024-08-15,21,Desktop,Chrome,Direct,/products,1,45,True,False
S1037643,11899,2024-01-27,19,Mobile,Other,Direct,/category,2,160,False,False
S1037644,,2024-03-21,21,Desktop,Safari,Paid Search,/new-arrivals,1,117,True,False
S1037645,,2024-08-24,21,Desktop,Firefox,Social,/,1,38,True,False
S1037646,,2024-06-22,12,Mobile,Chrome,Direct,/sale,2,182,False,False
S1037647,12588,2024-05-16,8,Desktop,Chrome,Paid Search,/category,1,74,True,False
S1037648,,2024-08-09,10,Desktop,Firefox,Direct,/category,1,60,True,False
S1037649,12072,2024-05-10,10,Mobile,Chrome,Referral,/new-arrivals,1,39,True,False
S1037650,,2024-05-27,18,Mobile,Chrome,Paid Search,/new-arrivals,1,28,True,False
S1037651,,2024-03-25,3,Mobile,Safari,Direct,/,1,58,True,False
S1037652,,2024-06-14,17,Mobile,Chrome,Direct,/,1,119,True,False
S1037653,19065,2024-05-28,20,Mobile,Chrome,Paid Search,/products,1,105,True,False
S1037654,15578,2024-08-07,19,Mobile,Edge,Paid Search,/,1,59,True,False
S1037655,15448,2024-10-24,2,Tablet,Chrome,Organic Search,/category,1,25,True,False
S1037656,10123,2024-06-03,8,Mobile,Chrome,Organic Search,/sale,1,68,True,False
S1037657,12456,2024-09-05,14,Desktop,Chrome,Paid Search,/,1,49,True,False
S1037658,,2024-03-02,19,Mobile,Chrome,Social,/new-arrivals,1,38,True,False
S1037659,18594,2024-09-08,19,Mobile,Chrome,Paid Search,/products,1,35,True,False
S1037660,12846,2024-06-18,23,Mobile,Chrome,Social,/products,1,60,True,False
S1037661,,2024-06-04,15,Mobile,Safari,Direct,/,1,105,True,False
S1037662,18290,2024-06-12,11,Desktop,Chrome,Organic Search,/products,1,105,True,False
S1037663,17042,2024-08-29,13,Desktop,Chrome,Direct,/new-arrivals,1,69,True,False
S1037664,,2024-06-25,9,Mobile,Other,Paid Search,/new-arrivals,1,28,True,False
S1037665,,2024-04-07,16,Tablet,Chrome,Paid Search,/category,1,27,True,False
S1037666,16461,2024-06-27,1,Desktop,Other,Paid Search,/products,1,25,True,False
S1037667,,2024-10-27,8,Mobile,Chrome,Social,/,1,47,True,False
S1037668,10248,2024-10-08,13,Desktop,Safari,Direct,/,1,35,True,False
