ticket_id,customer_id,created_date,category,priority,status,resolved_date,resolution_hours,satisfaction_score,agent_id
TKT102550,15424,2024-07-19 00:00:00,Order Issue,Low,Resolved,2024-07-23 15:00:00,111,,AGT014
TKT102551,18506,2024-08-08 00:00:00,Product Query,Medium,Resolved,2024-08-10 20:00:00,68,,AGT002
TKT102552,16205,2024-04-07 00:00:00,Product Query,Medium,Open,,,,AGT013
TKT102553,18515,2024-08-02 00:00:00,Product Query,Medium,Resolved,2024-08-03 15:00:00,39,,AGT019
TKT102554,18466,2024-04-10 00:00:00,Payment,Medium,Closed,2024-04-11 14:00:00,38,4,AGT009
TKT102555,13059,2024-10-14 00:00:00,Product Query,Low,In Progress,,,,AGT013
TKT102556,16445,2024-04-23 00:00:00,Product Query,Medium,Closed,2024-04-23 19:00:00,19,4,AGT019
TKT102557,15257,2024-06-28 00:00:00,Order Issue,Urgent,Resolved,2024-06-28 05:00:00,5,,AGT017
TKT102558,16529,2024-07-20 00:00:00,Shipping,Medium,Resolved,2024-07-22 14:00:00,62,,AGT010
TKT102559,13192,2024-01-24 00:00:00,Order Issue,High,Resolved,2024-01-24 17:00:00,17,,AGT006
TKT102560,11492,2024-08-16 00:00:00,Technical,Low,Closed,2024-08-21 19:00:00,139,4,AGT007
TKT102561,16062,2024-04-19 00:00:00,Payment,High,Resolved,2024-04-19 16:00:00,16,,AGT012
TKT102562,19572,2024-05-25 00:00:00,Returns,Medium,Closed,2024-05-25 20:00:00,20,5,AGT012
TKT102563,12241,2024-08-27 00:00:00,Technical,Medium,Resolved,2024-08-29 13:00:00,61,,AGT020
TKT102564,19024,2024-08-10 00:00:00,Shipping,Medium,Resolved,2024-08-11 23:00:00,47,,AGT001
TKT102565,10687,2024-07-05 00:00:00,Payment,Low,Resolved,2024-07-10 11:00:00,131,,AGT015
TKT102566,18421,2024-07-16 00:00:00,Order Issue,Urgent,Closed,2024-07-16 04:00:00,4,2,AGT010
TKT102567,10382,2024-09-22 00:00:00,Other,High,Closed,2024-09-22 09:00:00,9,4,AGT005
TKT102568,12756,2024-03-21 00:00:00,Order Issue,Low,Closed,2024-03-26 00:00:00,120,5,AGT019
TKT102569,11910,2024-10-29 00:00:00,Order Issue,Low,Resolved,2024-11-03 04:00:00,124,,AGT019
TKT102570,18719,2024-09-07 00:00:00,Technical,Urgent,Resolved,2024-09-07 02:00:00,2,,AGT006
TKT102571,13273,2024-05-25 00:00:00,Payment,Medium,Resolved,2024-05-27 07:00:00,55,,AGT009
TKT102572,11099,2024-03-25 00:00:00,Technical,Medium,In Progress,,,,AGT018
TKT102573,16519,2024-07-28 00:00:00,Order Issue,Medium,Resolved,2024-07-30 04:00:00,52,,AGT002
TKT102574,16473,2024-09-20 00:00:00,Returns,High,Closed,2024-09-20 11:00:00,11,3,AGT018
TKT102575,11027,2024-07-17 00:00:00,Technical,High,Resolved,2024-07-17 07:00:00,7,,AGT005
TKT102576,13302,2024-06-27 00:00:00,Returns,Low,Resolved,2024-07-02 16:00:00,136,,AGT010
TKT102577,15871,2024-04-09 00:00:00,Payment,Medium,Resolved,2024-04-11 08:00:00,56,,AGT018
TKT102578,10532,2024-02-28 00:00:00,Payment,Medium,Resolved,2024-02-29 23:00:00,47,,AGT006
TKT102579,16436,2024-01-21 00:00:00,Product Query,Medium,Closed,2024-01-23 21:00:00,69,2,AGT010
TKT102580,13457,2024-02-04 00:00:00,Returns,Low,In Progress,,,,AGT005
TKT102581,12056,2024-05-23 00:00:00,Order Issue,Low,In Progress,,,,AGT009
TKT102582,16531,2024-07-04 00:00:00,Order Issue,Medium,Closed,2024-07-06 11:00:00,59,2,AGT016
TKT102583,12278,2024-04-25 00:00:00,Returns,Medium,Closed,2024-04-25 13:00:00,13,1,AGT012
TKT102584,16198,2024-07-11 00:00:00,Order Issue,Medium,Resolved,2024-07-12 01:00:00,25,,AGT003
TKT102585,19259,2024-07-10 00:00:00,Shipping,Medium,Resolved,2024-07-11 10:00:00,34,,AGT002
TKT102586,13864,2024-08-07 00:00:00,Order Issue,Low,Closed,2024-08-09 00:00:00,48,5,AGT010
TKT102587,12593,2024-02-03 00:00:00,Shipping,High,Resolved,2024-02-03 14:00:00,14,,AGT014
TKT102588,17158,2024-04-23 00:00:00,Order Issue,Medium,Resolved,2024-04-24 02:00:00,26,,AGT002
TKT102589,11910,2024-01-10 00:00:00,Order Issue,High,In Progress,,,,AGT003
TKT102590,11731,2024-05-05 00:00:00,Shipping,High,Closed,2024-05-05 09:00:00,9,5,AGT012
TKT102591,19837,2024-08-04 00:00:00,Payment,Medium,In Progress,,,,AGT016
TKT102592,17901,2024-10-09 00:00:00,Order Issue,Medium,Resolved,2024-10-11 04:00:00,52,,AGT015
TKT102593,19291,2024-10-11 00:00:00,Technical,Medium,Closed,2024-10-13 23:00:00,71,1,AGT006
TKT102594,10703,2024-03-24 00:00:00,Order Issue,High,Closed,2024-03-24 07:00:00,7,2,AGT015
TKT102595,12593,2024-02-27 00:00:00,Order Issue,Low,Open,,,,AGT013
TKT102596,16026,2024-02-13 00:00:00,Product Query,Low,Closed,2024-02-14 10:00:00,34,2,AGT009
TKT102597,17049,2024-04-22 00:00:00,Payment,Low,Closed,2024-04-26 12:00:00,108,4,AGT006
TKT102598,19641,2024-08-24 00:00:00,Product Query,High,Resolved,2024-08-24 12:00:00,12,,AGT013
TKT102599,15444,2024-09-01 00:00:00,Order Issue,High,Closed,2024-09-01 12:00:00,12,2,AGT005
TKT102600,19997,2024-09-26 00:00:00,Returns,Medium,Closed,2024-09-26 14:00:00,14,5,AGT011
TKT102601,13638,2024-10-22 00:00:00,Order Issue,High,Closed,2024-10-22 17:00:00,17,3,AGT016
TKT102602,11852,2024-03-14 00:00:00,Payment,High,Closed,2024-03-14 05:00:00,5,1,AGT011
TKT102603,12321,2024-03-31 00:00:00,Payment,Low,Closed,2024-04-01 18:00:00,42,4,AGT006
TKT102604,16885,2024-04-20 00:00:00,Payment,High,Closed,2024-04-20 17:00:00,17,5,AGT016
TKT102605,12748,2024-10-10 00:00:00,Returns,High,Closed,2024-10-10 05:00:00,5,5,AGT016
TKT102606,13849,2024-02-13 00:00:00,Product Query,High,Resolved,2024-02-13 10:00:00,10,,AGT012
TKT102607,15757,2024-04-03 00:00:00,Product Query,Low,Closed,2024-04-07 18:00:00,114,1,AGT010
TKT102608,10722,2024-05-08 00:00:00,Payment,Medium,Closed,2024-05-08 19:00:00,19,4,AGT017
TKT102609,19023,2024-03-02 00:00:00,Other,Low,Closed,2024-03-05 03:00:00,75,3,AGT012
TKT102610,12585,2024-04-30 00:00:00,Payment,Medium,Resolved,2024-05-02 14:00:00,62,,AGT001
TKT102611,15615,2024-06-14 00:00:00,Payment,Medium,Resolved,2024-06-15 13:00:00,37,,AGT010
TKT102612,11014,2024-01-28 00:00:00,Product Query,Medium,In Progress,,,,AGT017
TKT102613,19321,2024-09-30 00:00:00,Order Issue,Medium,Resolved,2024-10-01 10:00:00,34,,AGT001
TKT102614,13174,2024-06-28 00:00:00,Payment,High,Closed,2024-06-28 22:00:00,22,5,AGT012
TKT102615,15573,2024-02-22 00:00:00,Returns,High,Resolved,2024-02-22 05:00:00,5,,AGT006
TKT102616,14835,2024-09-14 00:00:00,Returns,Medium,Resolved,2024-09-16 23:00:00,71,,AGT011
TKT102617,12571,2024-03-23 00:00:00,Technical,Urgent,Open,,,,AGT005
TKT102618,12424,2024-08-12 00:00:00,Shipping,Urgent,Closed,2024-08-12 01:00:00,1,5,AGT019
TKT102619,13070,2024-10-14 00:00:00,Technical,High,Open,,,,AGT004
TKT102620,15534,2024-05-03 00:00:00,Order Issue,Medium,In Progress,,,,AGT008
TKT102621,14823,2024-04-14 00:00:00,Returns,Low,In Progress,,,,AGT012
TKT102622,15103,2024-09-04 00:00:00,Order Issue,Medium,In Progress,,,,AGT002
TKT102623,16953,2024-03-05 00:00:00,Returns,High,Resolved,2024-03-05 22:00:00,22,,AGT018
TKT102624,19844,2024-06-05 00:00:00,Order Issue,Medium,Closed,2024-06-06 05:00:00,29,1,AGT004
TKT102625,19087,2024-05-16 00:00:00,Returns,High,Open,,,,AGT009
TKT102626,14048,2024-03-13 00:00:00,Product Query,Low,Closed,2024-03-15 23:00:00,71,3,AGT008
TKT102627,17110,2024-09-25 00:00:00,Order Issue,High,In Progress,,,,AGT014
TKT102628,12904,2024-08-23 00:00:00,Technical,Low,Resolved,2024-08-25 03:00:00,51,,AGT017
TKT102629,14165,2024-05-14 00:00:00,Order Issue,Medium,Resolved,2024-05-15 15:00:00,39,,AGT001
TKT102630,13511,2024-10-23 00:00:00,Other,Medium,Resolved,2024-10-23 14:00:00,14,,AGT010
TKT102631,13868,2024-10-15 00:00:00,Payment,Medium,Resolved,2024-10-17 14:00:00,62,,AGT010
TKT102632,13906,2024-10-24 00:00:00,Other,Low,In Progress,,,,AGT019
TKT102633,19972,2024-03-22 00:00:00,Technical,Medium,Closed,2024-03-22 14:00:00,14,4,AGT002
TKT102634,19655,2024-04-17 00:00:00,Payment,Medium,Resolved,2024-04-18 10:00:00,34,,AGT006
TKT102635,14295,2024-01-16 00:00:00,Shipping,Medium,Resolved,2024-01-17 14:00:00,38,,AGT012
TKT102636,10836,2024-08-08 00:00:00,Technical,Medium,Resolved,2024-08-09 12:00:00,36,,AGT004
TKT102637,17758,2024-08-09 00:00:00,Order Issue,Low,Resolved,2024-08-13 21:00:00,117,,AGT011
TKT102638,18180,2024-07-29 00:00:00,Product Query,Medium,Open,,,,AGT008
TKT102639,11165,2024-06-18 00:00:00,Payment,Low,Open,,,,AGT008
TKT102640,10029,2024-05-31 00:00:00,Order Issue,Low,Resolved,2024-06-03 16:00:00,88,,AGT020
TKT102641,19201,2024-07-11 00:00:00,Shipping,Low,Closed,2024-07-14 19:00:00,91,5,AGT019
TKT102642,14127,2024-05-31 00:00:00,Returns,Low,Closed,2024-06-03 10:00:00,82,5,AGT018
TKT102643,14834,2024-02-13 00:00:00,Returns,Medium,Resolved,2024-02-15 08:00:00,56,,AGT004
TKT102644,13049,2024-02-06 00:00:00,Shipping,High,In Progress,,,,AGT013
TKT102645,19321,2024-02-27 00:00:00,Payment,Urgent,Closed,2024-02-27 03:00:00,3,1,AGT001
TKT102646,12078,2024-07-23 00:00:00,Shipping,Low,Closed,2024-07-24 06:00:00,30,5,AGT017
TKT102647,10645,2024-05-04 00:00:00,Payment,Low,Resolved,2024-05-09 16:00:00,136,,AGT016
TKT102648,16258,2024-03-02 00:00:00,Product Query,Medium,Resolved,2024-03-03 17:00:00,41,,AGT008
TKT102649,17204,2024-08-16 00:00:00,Order Issue,Medium,Open,,,,AGT016
TKT102650,15573,2024-09-05 00:00:00,Product Query,Low,Closed,2024-09-09 05:00:00,101,1,AGT012
TKT102651,12733,2024-07-06 00:00:00,Shipping,Urgent,Resolved,2024-07-06 04:00:00,4,,AGT012
TKT102652,18013,2024-08-25 00:00:00,Product Query,Urgent,Closed,2024-08-25 05:00:00,5,1,AGT013
TKT102653,18296,2024-06-22 00:00:00,Payment,Medium,In Progress,,,,AGT019
TKT102654,17110,2024-03-05 00:00:00,Returns,Low,In Progress,,,,AGT015
TKT102655,18038,2024-08-22 00:00:00,Product Query,Low,Resolved,2024-08-25 02:00:00,74,,AGT013
TKT102656,11536,2024-02-23 00:00:00,Shipping,High,Resolved,2024-02-23 09:00:00,9,,AGT005
TKT102657,12342,2024-05-29 00:00:00,Other,Medium,Open,,,,AGT006
TKT102658,15457,2024-05-22 00:00:00,Product Query,Urgent,In Progress,,,,AGT019
TKT102659,14922,2024-02-04 00:00:00,Order Issue,Low,Closed,2024-02-08 10:00:00,106,4,AGT003
TKT102660,12081,2024-02-28 00:00:00,Shipping,Medium,Closed,2024-02-29 23:00:00,47,4,AGT005
TKT102661,13365,2024-08-02 00:00:00,Technical,Medium,Resolved,2024-08-04 22:00:00,70,,AGT014
TKT102662,10231,2024-06-10 00:00:00,Order Issue,Medium,Resolved,2024-06-11 17:00:00,41,,AGT019
TKT102663,16962,2024-01-04 00:00:00,Shipping,Medium,Resolved,2024-01-06 06:00:00,54,,AGT013
TKT102664,16983,2024-05-27 00:00:00,Order Issue,Medium,Resolved,2024-05-28 02:00:00,26,,AGT007
TKT102665,17705,2024-06-12 00:00:00,Payment,High,Resolved,2024-06-12 10:00:00,10,,AGT001
TKT102666,12276,2024-09-25 00:00:00,Payment,High,In Progress,,,,AGT001
TKT102667,10310,2024-09-20 00:00:00,Shipping,Low,Resolved,2024-09-23 23:00:00,95,,AGT004
TKT102668,14933,2024-04-06 00:00:00,Product Query,Medium,In Progress,,,,AGT006
TKT102669,13619,2024-09-15 00:00:00,Returns,High,Resolved,2024-09-15 20:00:00,20,,AGT012
TKT102670,11410,2024-03-21 00:00:00,Order Issue,Low,Closed,2024-03-24 20:00:00,92,4,AGT017
TKT102671,15733,2024-05-25 00:00:00,Returns,Medium,Closed,2024-05-25 19:00:00,19,1,AGT005
TKT102672,11014,2024-05-07 00:00:00,Order Issue,High,In Progress,,,,AGT019
TKT102673,15538,2024-09-04 00:00:00,Returns,Medium,Closed,2024-09-06 06:00:00,54,4,AGT015
TKT102674,12107,2024-07-30 00:00:00,Payment,Medium,Open,,,,AGT010
TKT102675,13765,2024-10-07 00:00:00,Returns,Medium,Closed,2024-10-08 01:00:00,25,5,AGT010
TKT102676,13966,2024-07-01 00:00:00,Product Query,Low,In Progress,,,,AGT018
TKT102677,14069,2024-10-22 00:00:00,Payment,Medium,Resolved,2024-10-22 18:00:00,18,,AGT020
TKT102678,11115,2024-03-23 00:00:00,Product Query,Urgent,In Progress,,,,AGT013
TKT102679,17636,2024-07-05 00:00:00,Shipping,High,Closed,2024-07-05 16:00:00,16,4,AGT007
TKT102680,17292,2024-07-12 00:00:00,Product Query,Medium,Open,,,,AGT002
TKT102681,13174,2024-09-28 00:00:00,Technical,Medium,In Progress,,,,AGT005
TKT102682,18290,2024-10-21 00:00:00,Shipping,Medium,Open,,,,AGT001
TKT102683,14471,2024-08-30 00:00:00,Order Issue,Medium,Closed,2024-08-31 07:00:00,31,4,AGT004
TKT102684,11121,2024-01-31 00:00:00,Other,Medium,Closed,2024-01-31 17:00:00,17,5,AGT004
TKT102685,19746,2024-06-11 00:00:00,Returns,Medium,Resolved,2024-06-12 02:00:00,26,,AGT001
TKT102686,12873,2024-03-03 00:00:00,Returns,Medium,Open,,,,AGT009
TKT102687,11692,2024-04-03 00:00:00,Shipping,Medium,Resolved,2024-04-04 10:00:00,34,,AGT008
TKT102688,19248,2024-07-04 00:00:00,Returns,Low,Closed,2024-07-07 20:00:00,92,2,AGT011
TKT102689,11564,2024-03-18 00:00:00,Product Query,Low,Resolved,2024-03-21 00:00:00,72,,AGT006
TKT102690,16342,2024-01-10 00:00:00,Shipping,Medium,Resolved,2024-01-11 20:00:00,44,,AGT016
TKT102691,12999,2024-08-07 00:00:00,Product Query,Medium,Closed,2024-08-09 07:00:00,55,2,AGT012
TKT102692,16881,2024-01-25 00:00:00,Returns,Low,Resolved,2024-01-28 05:00:00,77,,AGT001
TKT102693,10363,2024-04-22 00:00:00,Product Query,Medium,Closed,2024-04-23 06:00:00,30,5,AGT015
TKT102694,12846,2024-07-11 00:00:00,Product Query,Medium,In Progress,,,,AGT009
TKT102695,15645,2024-02-06 00:00:00,Order Issue,Medium,In Progress,,,,AGT009
TKT102696,19982,2024-08-20 00:00:00,Technical,Medium,Resolved,2024-08-20 13:00:00,13,,AGT014
TKT102697,15843,2024-08-24 00:00:00,Payment,Medium,Closed,2024-08-25 00:00:00,24,5,AGT018
TKT102698,15941,2024-07-13 00:00:00,Order Issue,Low,Open,,,,AGT001
TKT102699,15093,2024-10-04 00:00:00,Returns,Medium,Closed,2024-10-06 04:00:00,52,2,AGT002
TKT102700,17348,2024-06-28 00:00:00,Order Issue,Medium,In Progress,,,,AGT013
TKT102701,19333,2024-02-29 00:00:00,Shipping,Low,Open,,,,AGT003
TKT102702,11852,2024-02-08 00:00:00,Product Query,High,In Progress,,,,AGT012
TKT102703,17156,2024-03-15 00:00:00,Product Query,Medium,Resolved,2024-03-17 02:00:00,50,,AGT016
TKT102704,16300,2024-10-14 00:00:00,Payment,Medium,In Progress,,,,AGT015
TKT102705,19223,2024-04-06 00:00:00,Product Query,Low,Closed,2024-04-11 19:00:00,139,4,AGT007
TKT102706,15475,2024-09-17 00:00:00,Returns,Low,Closed,2024-09-19 00:00:00,48,4,AGT018
TKT102707,18034,2024-03-03 00:00:00,Shipping,Low,Closed,2024-03-06 20:00:00,92,4,AGT006
TKT102708,19893,2024-05-17 00:00:00,Technical,Medium,Closed,2024-05-18 08:00:00,32,2,AGT008
TKT102709,12854,2024-07-13 00:00:00,Other,Medium,In Progress,,,,AGT006
TKT102710,11187,2024-07-01 00:00:00,Order Issue,Medium,Closed,2024-07-03 00:00:00,48,5,AGT019
TKT102711,18494,2024-09-01 00:00:00,Payment,High,Resolved,2024-09-01 20:00:00,20,,AGT003
TKT102712,11258,2024-10-18 00:00:00,Product Query,Urgent,In Progress,,,,AGT016
TKT102713,13944,2024-05-17 00:00:00,Technical,High,In Progress,,,,AGT010
TKT102714,11613,2024-04-12 00:00:00,Product Query,High,Resolved,2024-04-12 15:00:00,15,,AGT010
TKT102715,19026,2024-01-05 00:00:00,Returns,Medium,Closed,2024-01-07 06:00:00,54,5,AGT012
TKT102716,14028,2024-08-25 00:00:00,Technical,Low,Closed,2024-08-28 11:00:00,83,3,AGT011
TKT102717,13039,2024-01-27 00:00:00,Shipping,Low,Closed,2024-01-31 00:00:00,96,2,AGT018
TKT102718,14808,2024-09-01 00:00:00,Payment,Low,Closed,2024-09-04 12:00:00,84,3,AGT017
TKT102719,13284,2024-07-02 00:00:00,Technical,Low,Closed,2024-07-05 13:00:00,85,1,AGT014
TKT102720,15303,2024-04-04 00:00:00,Shipping,Low,Closed,2024-04-07 13:00:00,85,2,AGT014
TKT102721,12637,2024-07-14 00:00:00,Order Issue,Low,In Progress,,,,AGT013
TKT102722,14339,2024-04-16 00:00:00,Payment,High,Resolved,2024-04-16 15:00:00,15,,AGT018
TKT102723,12511,2024-03-12 00:00:00,Returns,Medium,Open,,,,AGT012
TKT102724,11608,2024-10-21 00:00:00,Product Query,Low,Open,,,,AGT009
TKT102725,12274,2024-08-12 00:00:00,Order Issue,Medium,Closed,2024-08-14 02:00:00,50,1,AGT016
TKT102726,10203,2024-06-10 00:00:00,Other,Medium,Open,,,,AGT020
TKT102727,10703,2024-07-04 00:00:00,Product Query,Medium,Resolved,2024-07-04 18:00:00,18,,AGT013
TKT102728,15103,2024-06-08 00:00:00,Product Query,Low,Resolved,2024-06-12 17:00:00,113,,AGT015
TKT102729,15264,2024-03-28 00:00:00,Product Query,High,In Progress,,,,AGT012
TKT102730,13463,2024-03-31 00:00:00,Other,High,Resolved,2024-03-31 10:00:00,10,,AGT018
TKT102731,16342,2024-05-03 00:00:00,Order Issue,Medium,Closed,2024-05-05 10:00:00,58,3,AGT016
TKT102732,15036,2024-06-24 00:00:00,Product Query,Low,Closed,2024-06-25 05:00:00,29,2,AGT009
TKT102733,10595,2024-02-19 00:00:00,Product Query,High,Resolved,2024-02-19 10:00:00,10,,AGT008
TKT102734,10053,2024-03-21 00:00:00,Payment,Medium,Closed,2024-03-23 03:00:00,51,4,AGT006
TKT102735,12301,2024-06-23 00:00:00,Technical,Medium,Resolved,2024-06-25 00:00:00,48,,AGT001
TKT102736,13577,2024-02-18 00:00:00,Shipping,Low,Resolved,2024-02-22 18:00:00,114,,AGT005
TKT102737,13644,2024-09-11 00:00:00,Order Issue,Low,Resolved,2024-09-14 12:00:00,84,,AGT017
TKT102738,15222,2024-03-22 00:00:00,Payment,Low,Closed,2024-03-24 00:00:00,48,5,AGT007
TKT102739,11821,2024-07-09 00:00:00,Product Query,Medium,Resolved,2024-07-10 05:00:00,29,,AGT010
TKT102740,10082,2024-04-09 00:00:00,Shipping,High,Resolved,2024-04-09 14:00:00,14,,AGT005
TKT102741,15925,2024-01-18 00:00:00,Shipping,Medium,In Progress,,,,AGT012
TKT102742,10551,2024-08-09 00:00:00,Order Issue,Low,In Progress,,,,AGT019
TKT102743,14911,2024-03-29 00:00:00,Order Issue,Low,Resolved,2024-04-01 17:00:00,89,,AGT002
TKT102744,19379,2024-03-29 00:00:00,Order Issue,Medium,Open,,,,AGT005
TKT102745,19223,2024-07-03 00:00:00,Technical,Medium,In Progress,,,,AGT002
TKT102746,17408,2024-01-17 00:00:00,Order Issue,High,Resolved,2024-01-17 12:00:00,12,,AGT019
TKT102747,11970,2024-02-19 00:00:00,Technical,Medium,In Progress,,,,AGT019
TKT102748,15541,2024-08-22 00:00:00,Payment,Medium,Resolved,2024-08-24 22:00:00,70,,AGT009
TKT102749,12185,2024-07-31 00:00:00,Product Query,High,Open,,,,AGT012
TKT102750,13359,2024-07-27 00:00:00,Returns,High,Resolved,2024-07-27 15:00:00,15,,AGT018
TKT102751,12051,2024-09-06 00:00:00,Product Query,Low,Resolved,2024-09-10 00:00:00,96,,AGT017
TKT102752,11016,2024-03-13 00:00:00,Product Query,Medium,Open,,,,AGT018
TKT102753,15284,2024-07-19 00:00:00,Product Query,High,Resolved,2024-07-19 19:00:00,19,,AGT001
TKT102754,12264,2024-10-19 00:00:00,Technical,Low,Closed,2024-10-22 16:00:00,88,2,AGT007
TKT102755,14923,2024-09-06 00:00:00,Product Query,Medium,Resolved,2024-09-07 07:00:00,31,,AGT012
TKT102756,10429,2024-08-02 00:00:00,Order Issue,Medium,Closed,2024-08-04 06:00:00,54,3,AGT008
TKT102757,17787,2024-06-07 00:00:00,Order Issue,Low,In Progress,,,,AGT020
TKT102758,10990,2024-03-06 00:00:00,Technical,Medium,Resolved,2024-03-07 03:00:00,27,,AGT020
TKT102759,19905,2024-03-14 00:00:00,Order Issue,Medium,Open,,,,AGT004
TKT102760,12304,2024-03-19 00:00:00,Technical,Low,Resolved,2024-03-23 00:00:00,96,,AGT020
TKT102761,16207,2024-07-23 00:00:00,Returns,High,Resolved,2024-07-23 07:00:00,7,,AGT017
TKT102762,19105,2024-01-17 00:00:00,Product Query,Medium,Closed,2024-01-18 08:00:00,32,2,AGT004
TKT102763,12854,2024-01-26 00:00:00,Order Issue,High,Resolved,2024-01-26 06:00:00,6,,AGT009
TKT102764,14340,2024-01-22 00:00:00,Shipping,Medium,Resolved,2024-01-23 03:00:00,27,,AGT005
TKT102765,10217,2024-10-12 00:00:00,Product Query,Medium,In Progress,,,,AGT011
TKT102766,12732,2024-07-30 00:00:00,Shipping,Medium,Resolved,2024-08-01 04:00:00,52,,AGT001
TKT102767,17231,2024-09-17 00:00:00,Shipping,Low,Closed,2024-09-18 04:00:00,28,1,AGT018
TKT102768,14887,2024-07-11 00:00:00,Product Query,Medium,Resolved,2024-07-11 16:00:00,16,,AGT005
TKT102769,17142,2024-10-24 00:00:00,Returns,Medium,Closed,2024-10-26 04:00:00,52,4,AGT003
TKT102770,13036,2024-05-10 00:00:00,Returns,Medium,Closed,2024-05-12 08:00:00,56,1,AGT011
TKT102771,12631,2024-01-22 00:00:00,Order Issue,High,Open,,,,AGT004
TKT102772,16308,2024-01-08 00:00:00,Returns,Medium,Closed,2024-01-10 03:00:00,51,4,AGT002
TKT102773,11082,2024-04-13 00:00:00,Returns,High,In Progress,,,,AGT009
TKT102774,13465,2024-10-08 00:00:00,Product Query,Medium,In Progress,,,,AGT018
TKT102775,19229,2024-02-19 00:00:00,Technical,High,Closed,2024-02-19 06:00:00,6,3,AGT005
TKT102776,11756,2024-03-23 00:00:00,Shipping,Medium,Closed,2024-03-25 04:00:00,52,3,AGT020
TKT102777,15457,2024-09-17 00:00:00,Order Issue,Medium,Resolved,2024-09-19 08:00:00,56,,AGT014
TKT102778,14689,2024-07-03 00:00:00,Order Issue,Urgent,Closed,2024-07-03 04:00:00,4,4,AGT019
TKT102779,13594,2024-04-20 00:00:00,Technical,Medium,Open,,,,AGT008
TKT102780,17709,2024-08-10 00:00:00,Product Query,Low,Resolved,2024-08-15 09:00:00,129,,AGT013
TKT102781,19853,2024-07-06 00:00:00,Product Query,Medium,In Progress,,,,AGT011
TKT102782,15281,2024-08-20 00:00:00,Product Query,High,In Progress,,,,AGT002
TKT102783,17251,2024-08-18 00:00:00,Returns,Low,Closed,2024-08-23 04:00:00,124,3,AGT018
TKT102784,13149,2024-03-18 00:00:00,Order Issue,Low,Closed,2024-03-23 15:00:00,135,2,AGT010
TKT102785,19126,2024-01-28 00:00:00,Product Query,Low,In Progress,,,,AGT001
TKT102786,19982,2024-09-25 00:00:00,Product Query,Medium,Resolved,2024-09-27 13:00:00,61,,AGT007
TKT102787,17343,2024-09-05 00:00:00,Order Issue,Low,Closed,2024-09-10 17:00:00,137,2,AGT019
TKT102788,10080,2024-09-12 00:00:00,Other,Medium,Closed,2024-09-13 14:00:00,38,1,AGT019
TKT102789,11946,2024-10-14 00:00:00,Product Query,Medium,Closed,2024-10-16 12:00:00,60,3,AGT002
TKT102790,16347,2024-03-16 00:00:00,Payment,Medium,Closed,2024-03-16 19:00:00,19,3,AGT010
TKT102791,17827,2024-10-10 00:00:00,Order Issue,Low,Closed,2024-10-15 09:00:00,129,1,AGT019
TKT102792,10777,2024-03-29 00:00:00,Other,Low,Closed,2024-03-31 10:00:00,58,5,AGT015
TKT102793,16173,2024-04-27 00:00:00,Other,Low,Resolved,2024-04-30 00:00:00,72,,AGT019
TKT102794,10339,2024-09-01 00:00:00,Product Query,Low,Resolved,2024-09-05 08:00:00,104,,AGT001
TKT102795,17980,2024-06-26 00:00:00,Shipping,High,Resolved,2024-06-26 23:00:00,23,,AGT001
TKT102796,11057,2024-08-30 00:00:00,Order Issue,Medium,Resolved,2024-08-31 20:00:00,44,,AGT017
TKT102797,12395,2024-03-10 00:00:00,Returns,Medium,Closed,2024-03-12 16:00:00,64,4,AGT013
TKT102798,15885,2024-07-29 00:00:00,Payment,Medium,Closed,2024-07-31 10:00:00,58,2,AGT016
TKT102799,11458,2024-05-19 00:00:00,Order Issue,High,Closed,2024-05-19 14:00:00,14,1,AGT010
TKT102800,13374,2024-02-15 00:00:00,Shipping,Low,Closed,2024-02-19 16:00:00,112,3,AGT008
